product_name,product_price,product_rating,product_img_url,product_SKU,old_price
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz - AMD Radeon Graphics 12GB RAM 1TB HDD Windows 10 + Mouse,"₦ 215,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/2901701/1.jpg?7335,HP246CL2KGENUNAFAMZ,"<div class=""old"">₦ 230,000</div>"
Asus Mini Vivobook E203NA  Intel Celeron 128GB SSD 4GB RAM 11.6' Wins 10 + Mouse,"₦ 119,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/3849821/1.jpg?5267,AS650CL2MW68MNAFAMZ,
"Gateway 11.6"" X360 Touchscreen 2-in-1s Laptop, Intel Celeron N4020, 4GB RAM, 64GB HD, Windows 10 Home, Blue","₦ 150,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/762389/1.jpg?8839,GA674CL1L0IQDNAFAMZ,"<div class=""old"">₦ 160,000</div>"
"Hp 15 Intel Core I3 Touch 12GB RAM, 256 SSD-Windows 10+MOUSE","₦ 270,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/205607/1.jpg?4606,HP246CL13F0KNNAFAMZ,"<div class=""old"">₦ 340,000</div>"
Rotational Adjustable Notebook Computer Stand,"₦ 18,750","<div class=""stars _s"">4.7 out of 5<div class=""in"" style=""width:94%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/716917/1.jpg?9105,GE779HL0H3I45NAFAMZ,"<div class=""old"">₦ 22,800</div>"
"Hp Pavilion 14'' X360 Convertible, Touch,Intel Core I3 - 12GB RAM - 256GB SSD Windows 10+ Hp MOUSE","₦ 300,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/7814221/1.jpg?4522,HP246CL2U9VE6NAFAMZ,"<div class=""old"">₦ 380,000</div>"
1080P SDI To HDMI Converter SDI To HDMI Adapter 2.970 Gbit/s Auto,"₦ 10,697",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/320928/1.jpg?0575,GE779EA006VMONAFAMZ,"<div class=""old"">₦ 13,906</div>"
"Hp SPECTRE 15 X360 11TH GEN CORE I7,1TB SSD,16GB RAM,4K DISPLAY,TOUCH,BACKLIT,WIN 10 PRO","₦ 1,049,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/025098/1.jpg?6164,HP246CL02E9SANAFAMZ,"<div class=""old"">₦ 1,100,000</div>"
Hp STREAM 11 CELERON® 4GB RAM 32GB WIN 10+10000mah PowerBank,"₦ 103,999",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/505607/1.jpg?6471,HP246CL0NIQPZNAFAMZ,"<div class=""old"">₦ 188,000</div>"
Asus E410MA Intel Celeron 4GB RAM 128GB 14-Inch Win 10 + 16GB Flash Drive,"₦ 149,990","<div class=""stars _s"">4.5 out of 5<div class=""in"" style=""width:90%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/049238/1.jpg?4361,AS650CL0HW252NAFAMZ,"<div class=""old"">₦ 179,990</div>"
"Hp Notebook 15 Intel Core I3 (16GB RAM, 1TB HDD)-Win 10 + MOUSE","₦ 272,000","<div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/430098/1.jpg?8888,HP246CL0QGAHENAFAMZ,"<div class=""old"">₦ 340,000</div>"
"DELL Inspiron 3501-7897BLK Core™ I7-1165G7 512GB SSD 12GB 15.6"" (1920×1080) TOUCHSCREEN WIN10 BLACK + Mouse","₦ 450,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/4485121/1.jpg?0197,DE168CL2AFFK0NAFAMZ,
USB Interface Gaming Office Call Centre Headset With Microphone,"₦ 12,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/159558/1.jpg?6030,GE779EA0Y14LINAFAMZ,
DELL Alienware M15 R6,"₦ 900,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/3276921/1.jpg?5699,DE168CL2PU424NAFAMZ,
"Hp Notebook 14 Intel Celeron 4GB RAM, 1TB HDD, Windows 11 + 16GB USB Flash","₦ 209,990","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/031989/1.jpg?6610,HP246CL0VKNQTNAFAMZ,
"Hp Envy 15 X360 11th Gen, Intel Core I7 (16GB RAM,1TB SSD) - FP Reader -Wins 11","₦ 779,200",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/6670611/1.jpg?4938,HP246CL2X6L6DNAFAMZ,"<div class=""old"">₦ 832,000</div>"
"Hp SPECTRE 15 X360 11TH GEN CORE I7,1TB SSD,16GB RAM,4K DISPLAY,TOUCH,BACKLIT,WIN 10 PRO","₦ 1,049,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/056898/1.jpg?3800,HP246CL0IHNNMNAFAMZ,
"Itel 14” (HD) Intel® Celeron™ N3350 (Dual Core), 4GB RAM 1TB Hard Disk Able 1 Notebook Laptop","₦ 138,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/3803901/1.jpg?2427,IT724CL32DCFANAFAMZ,
AC Power Adapter Charger 44W 15V 2.58A For Microsoft Surface Pro 5/4,"₦ 10,684",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/766559/1.jpg?0480,GE779EA1HG0BJNAFAMZ,"<div class=""old"">₦ 13,889</div>"
"DELL LATITUDE 7390 CORE I5-1.7GHZ  8GB,256 SSD,Backlit Keyboard Win10 Pro","₦ 445,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/504565/1.jpg?8576,DE168CL1JO4L1NAFAMZ,"<div class=""old"">₦ 459,000</div>"
"Hp 255 G8 AMD RYZEN 3,1TB HDD, 12GB RAM, Wins 10 + Free Mouse","₦ 224,700",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/8462711/1.jpg?6744,HP246CL21QGE7NAFAMZ,"<div class=""old"">₦ 250,000</div>"
"Hp Pavilion 15 11th Gen Intel Core I7 16GB,512 SSD Backlit Keyboard,15.6"" Touchscreen Windows 10","₦ 579,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/0088921/1.jpg?2763,HP246CL1WH1FGNAFAMZ,"<div class=""old"">₦ 650,000</div>"
"Hp Pavilion 14'' X360 Convertible, Touch,Intel Core I3 - 12GB RAM - 256GB SSD Windows 10+ Hp MOUSE","₦ 300,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/3705221/1.jpg?0726,HP246CL2AZ6ZENAFAMZ,"<div class=""old"">₦ 380,000</div>"
Hp Pavilion 15 Core I5 512 SSD 12GB RAM Touch Backlit Win 10,"₦ 440,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/974208/1.jpg?5971,HP246CL0UXZK0NAFAMZ,
Asus E210M Mini Laptop Intel Celeron 128GB EMMC 4GB RAM 11.6' Wins 10,"₦ 152,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/202877/1.jpg?3378,AS650CL1AK5Q5NAFAMZ,"<div class=""old"">₦ 200,000</div>"
Hp 15 Intel Core I5 10th Gen Touchscreen  12GB RAM 1TB HDD Windows 10 + 32GB Flash,"₦ 350,299",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/171977/1.jpg?8445,HP246CL0W93D5NAFAMZ,"<div class=""old"">₦ 400,000</div>"
Adjustable Folding Laptop Stand Desk 4 PC Notebook,"₦ 14,400",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/979289/1.jpg?5625,GE779HL0KTQ6XNAFAMZ,
"Hp Pavilion 15 Gaming 9th Gen Intel Core, 8GB, 256SSD - 3GB NVIDIA Graphics,Win10","₦ 485,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/634155/1.jpg?9412,HP246EL0E2K8BNAFAMZ,"<div class=""old"">₦ 520,000</div>"
"Hp 14 10th Gen Intel Core I5 (12gb Ram, 1TB HDD) 14"" Wins 10 + Led Lamp","₦ 360,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/230597/1.jpg?5195,HP246CL0YO30LNAFAMZ,"<div class=""old"">₦ 369,000</div>"
Hp Notebook 15 INTEL CELERON Touchscreen 8GB RAM -1TB HDD  Windows 10,"₦ 184,999",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/6523221/1.jpg?1825,HP246CL2AJSTENAFAMZ,"<div class=""old"">₦ 220,000</div>"
Dedicate USB Capacitive Mini Microphone Stand For PC Laptop Notebook Online Chat Recording Wired Device Black,"₦ 2,710",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/304646/1.jpg?0309,GE779EA10HYYUNAFAMZ,"<div class=""old"">₦ 4,065</div>"
Hp 14 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz - 12GB RAM 1TB HDD Windows 10 + Mouse,"₦ 208,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/0683501/1.jpg?7357,HP246CL2EYR26NAFAMZ,"<div class=""old"">₦ 240,000</div>"
Asus MINI Intel Celeron 4GB RAM - 500GB HDD - 11.6' WinDOWS 10,"₦ 133,000","<div class=""stars _s"">4.5 out of 5<div class=""in"" style=""width:90%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/734556/1.jpg?4284,HP246EL0O92ZGNAFAMZ,"<div class=""old"">₦ 165,000</div>"
Hp Stream 11 Intel Celeron D/C  4GB RAM- 64GB HDD WIN 10+ BAG,"₦ 103,999",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/922767/1.jpg?0494,HP246CL01QN7ZNAFAMZ,"<div class=""old"">₦ 170,000</div>"
10.1inch Netbook Lightweight Portable Laptop ACTIONS S500,"₦ 59,193",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/998117/1.jpg?5546,GE779EA1HKYZPNAFAMZ,"<div class=""old"">₦ 118,386</div>"
Hp Pavilion 11 X360 Intel Pentium Silver(4GB RAM 128GB) Touchdisplay Wins 10,"₦ 230,000","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/173569/1.jpg?4305,HP246EL0P3XC1NAFAMZ,
Hp ENVY 13 X360 INTEL CORE I7 11TH GEN 8GB RAM 512GB SSD BACKLIT WIN 10,"₦ 603,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/701618/1.jpg?7239,HP246CL0FAVHUNAFAMZ,
PS2 To HDMI Audio Video AV Adapter Converter 3.5mm Audio Output For,"₦ 2,433",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/286217/1.jpg?1547,GE779EA0QYN2HNAFAMZ,"<div class=""old"">₦ 3,406</div>"
"Hp Omen 15 Gaming,10th Gen Intel Core I7,16GB RAM,1TB SSD, 6GB RTX Graphics,15.6"" Win 10","₦ 920,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/199199/1.jpg?6531,HP246CL0V2T5RNAFAMZ,"<div class=""old"">₦ 932,000</div>"
Hp 15 Inch AMD RYZEN™ 3 - 2.5GHz - 3.5GHz -AMD Radeon Graphics 16GB RAM 1TB HDD Windows 10 + Mouse,"₦ 208,000","<div class=""stars _s"">3 out of 5<div class=""in"" style=""width:60%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/744238/1.jpg?4712,HP246CL0TM6WENAFAMZ,
Asus Mini Notebook Intel Celeron 4GB RAM 500GB HDD 11.6' Wins 10 Star Grey,"₦ 132,400",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/0664021/1.jpg?4674,AS650CL37JILENAFAMZ,"<div class=""old"">₦ 165,000</div>"
6 In 1 For IMac 27 Inch A1419 (2012 - 2015) LCD Adhesive Stickers,"₦ 1,850",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/394776/1.jpg?1182,GE779EA13J2JCNAFAMZ,"<div class=""old"">₦ 3,330</div>"
"Hp Pavilion 15-EC1046 GAMING AMD Ryzen 7 512GB SSD 12GB 15.6"" NVIDIA GeForce GTX 1660 6GB WIN10 Home","₦ 727,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/0762611/1.jpg?9850,HP246CL326TR9NAFAMZ,"<div class=""old"">₦ 846,000</div>"
Wood 4 Fit Television Stand Shelve/ TV Stand For Home Only,"₦ 27,999","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/434585/1.jpg?5484,WO440FD0V7US9NAFAMZ,"<div class=""old"">₦ 50,000</div>"
Hp Stream 11 Intel Celeron D/C  4GB RAM- 64GB HDD WIN 10+ BAG,"₦ 103,999","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/869997/1.jpg?1316,HP246CL0DM6LPNAFAMZ,"<div class=""old"">₦ 150,750</div>"
"Hp 15 11TH GEN, INTEL CORE I5, 8GB RAM, 512GB SSD, INTEL IRIS Xe, WINS 11 + Mouse","₦ 375,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/9236721/1.jpg?5243,HP246CL2TRHJSNAFAMZ,"<div class=""old"">₦ 390,000</div>"
Hp Stream 11 Pro Intel Celeron   4GB RAM- 64GB  WIN 10,"₦ 115,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/4010601/1.jpg?1149,HP246CL1XAVMSNAFAMZ,
"Hp Envy X360 13M-BD1033DX Core™ I7-1165G7 512GB SSD 8GB 13.3"" OLED (1920x1080) TOUCHSCREEN BT WIN10 Backlit Keyboard FP Reader. + Wireless Mouse","₦ 579,000","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/424789/1.jpg?1442,HP246CL15XG45NAFAMZ,
"Hp 250 G8 Intel Celeron N4020, 4GB RAM, 1TB HDD, 15.6"", Wins 10+ 32GB Flash Drive","₦ 172,700",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/4931121/1.jpg?5925,HP246CL2EMF7CNAFAMZ,"<div class=""old"">₦ 190,000</div>"
"Lenovo Ideapad Intel Celeron 4GB RAM 1TB HDD 15.6"" Wins 10+ LED Lamp","₦ 140,150",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/5158011/1.jpg?2083,LE842CL25PEMXNAFAMZ,
"Asus VivoBook 15 15.6"" FHD Touchscreen I3 10th Gen  4GB RAM 128GB SSD Fingerprint Webcam Win 10","₦ 255,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/9614821/1.jpg?7503,AS650CL1UNQ16NAFAMZ,"<div class=""old"">₦ 300,000</div>"
"Hp Pavilion  14-dv0177nia 11th Gen Core I7 8GB 1TB SSD, 14″ Backlit Keyboard Win 10 + BAG","₦ 539,900",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/4638021/1.jpg?0510,HP246CL2L5K8QNAFAMZ,
"Hp Pavilion 14'' X360 Convertible, Touch,Intel Core I3 - 16GB RAM - 256GB SSD Windows 10+ Hp MOUSE","₦ 315,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/8605221/1.jpg?0666,HP246CL1XKQ5MNAFAMZ,"<div class=""old"">₦ 380,000</div>"
Adjustable Folding Laptop Stand Desk,"₦ 12,999",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/9718611/1.jpg?4805,GE779HL217PP1NAFAMZ,"<div class=""old"">₦ 17,000</div>"
Hp Notebook 15 - AMD RYZEN™ - 2.6GHz - 3.5GHz -(8GB RAM 1TB HDD-WIN 10+ 32GB Flash,"₦ 202,000","<div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/348317/1.jpg?9324,HP246CL06R8F1NAFAMZ,"<div class=""old"">₦ 230,000</div>"
Lenovo AMD 14'' Lenovo 8GB RAM DDR4-1TB HDD WIN 10+USB LIGHT,"₦ 168,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/3013511/1.jpg?2942,LE842CL1OB8MFNAFAMZ,"<div class=""old"">₦ 190,000</div>"
Asus Mini Notebook Intel Celeron 4GB RAM 500GB HDD 11.6' Wins 10 Star Grey,"₦ 133,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/5664021/1.jpg?4671,AS650CL39MJ7MNAFAMZ,"<div class=""old"">₦ 165,000</div>"
"Hp 15 Intel Core I3 Touch 12GB RAM, 256 SSD-Windows 10+MOUSE","₦ 272,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/6937521/1.jpg?1587,HP246CL2IBBNCNAFAMZ,"<div class=""old"">₦ 390,000</div>"
Asus E210MA Intel Celeron 4GB RAM 128GB EMMC 11.6' Wins 10 Mini Laptop Star Black + 32GB Flash Drive,"₦ 144,990",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/197268/1.jpg?6693,AS650CL1113PWNAFAMZ,"<div class=""old"">₦ 165,990</div>"
"Apple MacBook Pro 14.2"" - M1 Pro Chip - 16GB 1TB Space Grey - 2021","₦ 1,500,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/3186031/1.jpg?0975,AP044CL23SVNVNAFAMZ,
"Hp Notebook 14 Intel Core I3 8GB RAM, 1TB HDD-WIN 10- 10TH GEN","₦ 240,000","<div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/054619/1.jpg?2725,HP246CL0477DNNAFAMZ,"<div class=""old"">₦ 270,000</div>"
"Hp 255 G8 AMD RYZEN 3,1TB HDD, 8GB RAM, Wins 10 + Free Mouse","₦ 214,550",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/7372711/1.jpg?1195,HP246CL2LBF93NAFAMZ,"<div class=""old"">₦ 241,000</div>"
DELL Alienware M15 R2 9th Gen Core I9  512gb 16gb 8gb Nvidia 2070 Windows 10,"₦ 1,100,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/536124/1.jpg?3356,DE168EL1IHXQ4NAFAMZ,
GTX970 4GB DDR5 128Bit Game Graphics Card -E VGA DVI HDMI For NVIDIA GeForce,"₦ 33,199",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/548907/1.jpg?4242,GE779CL1J3N6ZNAFAMZ,"<div class=""old"">₦ 66,398</div>"
Hp ENVY 14 (363Z3EA) CORE I7-1165G7 NVIDIA GTX  4GB 16GB  1TB SSD 14″ TOUCH ENABLED BACKLIT KEYBOARD,"₦ 940,000","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/744238/1.jpg?8669,HP246CL164ALQNAFAMZ,
Asus Q408UG-211.BL-11,"₦ 480,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/1276921/1.jpg?5567,AS650CL2VO5SCNAFAMZ,
Lenovo INTEL Core I3® Lenovo 12GB RAM DDR4-1TB HDD WINDOWS 10+Pouch,"₦ 234,999",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/521977/1.jpg?8020,LE842CL00WMD5NAFAMZ,"<div class=""old"">₦ 250,000</div>"
Hp Stream 11 Intel Celeron Mini Laptop(32GB HDD/2GB Ram- 32GB Flash - USB LIght)Wins 10,"₦ 125,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/598863/1.jpg?3261,HP246EL1DRTANNAFAMZ,
"Hp 15 11TH GEN, INTEL CORE I5, 12GB RAM, 256GB SSD, INTEL IRIS Xe, WINS 11","₦ 354,850",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/0860421/1.jpg?8651,HP246CL2EZ4PMNAFAMZ,"<div class=""old"">₦ 393,000</div>"
Hp Notebook 15 INTEL CELERON Touchscreen 4GB RAM -1TB HDD  Windows 10,"₦ 174,999",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/5623221/1.jpg?3983,HP246CL2PDPHUNAFAMZ,"<div class=""old"">₦ 176,999</div>"
New DC Power   Plug In Cable Fit For Lenovo G70-70 G70-80 13.5cm 5,"₦ 3,747",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/751717/1.jpg?9435,GE779EA0Q1R1HNAFAMZ,"<div class=""old"">₦ 5,621</div>"
Hp Pavilion 11 X360 Intel® Pentium®+  32GB Flash+ Mouse+ USB Light For Keyboard  4GB 500GB HDD WIN 10 HOME + Free 32gb Flash Drive,"₦ 131,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/401792/1.jpg?7706,HP246EL1HTMGWNAFAMZ,
"Hp Pavilion Gaming Intel Core I5, 4gb Nvidia 8gb Ram,256 SSD, Backlit Keyboard,Wins 10","₦ 505,800",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/082417/1.jpg?9314,HP246EL1KLY29NAFAMZ,
Hp Notebook 240 G8 Intel Core I3 16GB RAM/1TB HDD-WIN 10+ MOUSE,"₦ 258,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/4904901/1.jpg?1878,HP246CL20BYNUNAFAMZ,"<div class=""old"">₦ 320,000</div>"
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz -AMD Radeon Graphics 8GB RAM 1TB HDD Windows 10 +Mouse,"₦ 202,850",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/2408601/1.jpg?5051,HP246CL2TCUOSNAFAMZ,
Laptop Stand Holder Table Desk For Macbook,"₦ 22,000","<div class=""stars _s"">4.7 out of 5<div class=""in"" style=""width:94%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/938177/1.jpg?3473,GE779HL1DDNI9NAFAMZ,
"Hp Pavilion 14 X360 Core I5 256SDD-8GBRAM Touch,Backlit Win 10","₦ 410,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/314857/1.jpg?1566,HP246CL0GUVVTNAFAMZ,"<div class=""old"">₦ 480,000</div>"
Hp Pavilion 15 Intel Pentium -FingerPrint Reader- Quad Core 8GB RAM - 1TB HDD Windows 10 + 32GB Flash,"₦ 213,499","<div class=""stars _s"">4 out of 5<div class=""in"" style=""width:80%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/545127/1.jpg?9190,HP246CL1EXJ1JNAFAMZ,"<div class=""old"">₦ 238,000</div>"
DELL Vostro 3500 15.6'' Core I5 8GB RAM 1TB HDD Full HD Win 10pro,"₦ 360,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/1035121/1.jpg?2563,DE168CL2P3VH4NAFAMZ,"<div class=""old"">₦ 430,000</div>"
"Hp Notebook 15 Intel Pentium Quad Core (8GB,1TB HDD+ BAG- 32GB Flash+ Mouse- USB Light For Keyboard) Windows 10 Laptop","₦ 138,700",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/690792/1.jpg?6265,HP246EL0BQ1IGNAFAMZ,
2pcs Silicone Notebook Keyboard Skin Cover For HP 15.6''BF Laptop,"₦ 3,490",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/189209/1.jpg?5358,GE779MP17KP5LNAFAMZ,"<div class=""old"">₦ 5,235</div>"
Asus Mini Notebook Intel Celeron 4GB RAM 500GB HDD 11.6' Wins 10 + Free Headset,"₦ 134,400","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/1764021/1.jpg?4691,AS650CL2VP7DENAFAMZ,"<div class=""old"">₦ 168,000</div>"
Promate 17 Inches Lightweight Aluminium Laptop Cooling Pad,"₦ 19,439",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/076753/1.jpg?3515,PR919HL08DPOXNAFAMZ,"<div class=""old"">₦ 19,440</div>"
"Hp Pavilion 15 11th Gen Intel Core I7 16GB,512 SSD Backlit Keyboard,15.6"" Touchscreen Windows 10","₦ 578,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/9704031/1.jpg?6249,HP246CL217OKJNAFAMZ,
"Hp 14 Intel Core I5-10210U (12gb Ram, 1TB HDD) 14"" Wins 10 + Mouse","₦ 360,500","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/230597/1.jpg?5197,HP246CL12U491NAFAMZ,"<div class=""old"">₦ 365,000</div>"
"Hp 255 G8 AMD RYZEN 3,1TB HDD, 12GB RAM, Wins 10 + Free Mouse","₦ 225,500",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/0662711/1.jpg?6920,HP246CL33DH9BNAFAMZ,"<div class=""old"">₦ 245,000</div>"
"Hp ProBook 445 G7-AMD-Ryzen-5-256GB SSD - 8GB RAM-14"" -Win10-pro, HP Bag + Flash Drive","₦ 379,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/516178/1.jpg?1282,HP246CL18YKNMNAFAMZ,
Hp Pavilion 15 11th Gen Intel Core I5 12GB 512GBSSD Touchscreen/Backlit Keyboard,"₦ 469,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/8178101/1.jpg?1906,HP246CL2NQVTENAFAMZ,"<div class=""old"">₦ 495,000</div>"
Hp 14 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz - 8GB RAM 1TB HDD Windows 10 + Mouse,"₦ 202,000",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/0507601/1.jpg?0686,HP246CL2A6WNCNAFAMZ,
"300W Flexible Solar Panel Solar Cells, 50A Solar","₦ 13,599",,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/0180821/1.jpg?2864,GE779EA2A67FMNAFAMZ,"<div class=""old"">₦ 27,198</div>"
DELL Vostro 14 Intel Core I3(8GB RAM 1TB HDD) 114.1 Wins 10,"₦ 265,800","<div class=""stars _s"">5 out of 5<div class=""in"" style=""width:100%""></div></div>",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/886676/1.jpg?3167,DE168EL0RBIDWNAFAMZ,"<div class=""old"">₦ 285,000</div>"
